gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Biomass,Surocciden,Biomass,2024,2.9036472055730415e-07,0.0,0.0,3.004139625085637e-08,0.008673736062623191,0.004360809079774311,44.890250845143925,1.1033660792953615,0.0,0.0
Biomass,Surocciden,Biomass,2025,3.656421470280552e-07,0.0,0.0,5.240540466292267e-08,0.014750101978932936,0.007415754992870978,60.621723047981,0.7964821832862505,0.0,0.0
Biomass,Surocciden,Biomass,2026,2.4120994941944103e-07,0.0,0.0,5.600307754006913e-08,0.01567016453872673,0.007878325783050085,97.62652982787309,0.4916762357232319,0.0,0.0
Biomass,Surocciden,Biomass,2027,3.2378856594737713e-07,0.0,0.0,7.807110245944937e-08,0.02098201091438198,0.010548909886693804,97.38120525911424,0.4734423352313277,0.0,0.0
Biomass,Surocciden,Biomass,2028,3.9942075987687086e-07,0.0,0.0,1.0146908165570748e-07,0.026268905454271175,0.013206943721367922,98.8327426641727,0.4493583307435917,0.0,0.0
Biomass,Surocciden,Biomass,2029,4.908181055576161e-07,0.0,0.0,1.2753646366699538e-07,0.03178908251228457,0.01598225968196371,97.33003255854933,0.4393211360403301,0.0,0.0
Biomass,Surocciden,Biomass,2030,8.037458214137656e-07,0.0,0.0,1.8004414393901062e-07,0.04222526627397385,0.021229142140825105,78.9483524818636,0.5096072779159229,0.0,0.0
Biomass,Surocciden,Biomass,2031,121.88503316081429,0.0,0.0,13.913816693349114,2592648.79758834,1303474.1798285784,31.96555702024875,0.999999991197246,0.0,0.0
Biomass,Surocciden,Biomass,2032,547.8175443456868,0.0,0.0,62.536249493403915,11073461.324373007,5567272.556930984,30.37641647855525,0.9999999977793124,0.0,0.0
Biomass,Surocciden,Biomass,2033,547.8175436541728,0.0,0.0,62.53624949576937,11073461.324757848,5567272.557124467,30.376416517955303,0.99999999647918,0.0,0.0
Biomass,Surocciden,Biomass,2034,615.5474804384579,0.0,0.0,70.26797759450548,12239933.03210878,6153724.133413601,29.881784509004046,0.9999999946561228,0.0,0.0
Biomass,Surocciden,Biomass,2035,875.9999997839672,0.0,0.0,100.0000001584247,16420238.891407246,8255421.344411923,28.16856191998231,0.99999999816914,0.0,0.0
Eolica,Caribe,Wind,2023,214.2788452296099,0.0,0.0,32.0,5395834.247909282,882240.0,29.298619008246142,0.7644079809846243,0.0,0.0
Eolica,Caribe,Wind,2024,214.27884522373233,0.0,0.0,32.0,5395834.247909282,882240.0,29.298619009049794,0.7644079809636568,0.0,0.0
Eolica,Caribe,Wind,2025,214.27884521532755,0.0,0.0,32.0,5395834.247909282,882240.0,29.29861901019899,0.764407980933674,0.0,0.0
Eolica,Caribe,Wind,2026,214.2788451359812,0.0,0.0,32.0,5395834.247909282,882240.0,29.29861902104812,0.7644079806506177,0.0,0.0
Eolica,Caribe,Wind,2027,2638.9983321301156,0.0,0.0,396.20444737248465,63225581.15420026,10801156.837449592,28.05107418612797,0.7603536996222342,0.0,0.0
