load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Antioquia,2024_Q2_holidays_15h,4292.27,0,-2941.77,1350.5,0
Antioquia,2024_Q2_holidays_16h,4374.7,0,-3024.2,1350.5,0
Antioquia,2024_Q2_holidays_17h,4365.98,0,-3038.03,1327.96,0
Antioquia,2024_Q2_holidays_18h,4286.08,0,-2998.17,1287.92,0
Antioquia,2024_Q2_holidays_19h,4413.8,0,-3070.42,1343.38,0
Antioquia,2024_Q2_holidays_20h,4466.28,0,-3099.1,1367.18,0
Antioquia,2024_Q2_holidays_21h,4399.28,0,-3061.91,1337.36,0
Antioquia,2024_Q2_holidays_22h,4270.44,0,-2990.55,1279.89,0
Antioquia,2024_Q2_holidays_23h,4061.42,0,-2855.56,1205.86,0
Antioquia,2024_Q3_labor_0h,3737.59,0,-2594.91,1142.68,0
Antioquia,2024_Q3_labor_1h,3626.53,0,-2540.86,1085.67,0
Antioquia,2024_Q3_labor_2h,3552.03,0,-2504.64,1047.39,0
Antioquia,2024_Q3_labor_3h,3498.91,0,-2478.93,1019.98,0
Antioquia,2024_Q3_labor_4h,3470.28,0,-2465.09,1005.19,0
Antioquia,2024_Q3_labor_5h,3491.71,0,-2475.57,1016.14,0
Antioquia,2024_Q3_labor_6h,3534.46,0,-2490.62,1043.84,0
Antioquia,2024_Q3_labor_7h,3537.67,0,-2478.03,1059.64,0
Antioquia,2024_Q3_labor_8h,3628.32,0,-2504.8,1123.52,0
Antioquia,2024_Q3_labor_9h,3722.97,0,-2534.34,1188.64,0
Antioquia,2024_Q3_labor_10h,3782.68,0,-2550.01,1232.66,0
Antioquia,2024_Q3_labor_11h,3865.02,0,-2587.17,1277.85,0
Antioquia,2024_Q3_labor_12h,3940.9,0,-2628.6,1312.31,0
Antioquia,2024_Q3_labor_13h,3947.86,0,-2638.97,1308.89,0
Antioquia,2024_Q3_labor_14h,3981.3,0,-2666.95,1314.35,0
Antioquia,2024_Q3_labor_15h,4028.4,0,-2704.88,1323.51,0
Antioquia,2024_Q3_labor_16h,4047.81,0,-2728.64,1319.16,0
Antioquia,2024_Q3_labor_17h,4038.7,0,-2737.45,1301.25,0
Antioquia,2024_Q3_labor_18h,3987.29,0,-2716.17,1271.12,0
Antioquia,2024_Q3_labor_19h,4104.34,0,-2775.01,1329.32,0
Antioquia,2024_Q3_labor_20h,4193.57,0,-2821.66,1371.92,0
Antioquia,2024_Q3_labor_21h,4142.95,0,-2795.24,1347.71,0
Antioquia,2024_Q3_labor_22h,4032.98,0,-2739.49,1293.5,0
Antioquia,2024_Q3_labor_23h,3881.52,0,-2664.8,1216.72,0
Antioquia,2024_Q3_holidays_0h,3831.42,0,-2649.68,1181.74,0
Antioquia,2024_Q3_holidays_1h,3657.26,0,-2547.46,1109.8,0
Antioquia,2024_Q3_holidays_2h,3566.68,0,-2494.57,1072.11,0
Antioquia,2024_Q3_holidays_3h,3494.9,0,-2452.55,1042.36,0
Antioquia,2024_Q3_holidays_4h,3465.68,0,-2435.43,1030.25,0
Antioquia,2024_Q3_holidays_5h,3510.64,0,-2461.4,1049.24,0
Antioquia,2024_Q3_holidays_6h,3604.85,0,-2510.7,1094.15,0
Antioquia,2024_Q3_holidays_7h,3635.81,0,-2512.48,1123.33,0
Antioquia,2024_Q3_holidays_8h,3761.83,0,-2567.48,1194.35,0
Antioquia,2024_Q3_holidays_9h,3886.4,0,-2623.33,1263.07,0
